"Moonstar88","Torete","D,F#m,Bm,G,D,F#m,Bm,G,D,F#m,Bm,G,D,F#m,Bm,G,D,F#m,Bm,G,D,F#m,Bm,G,D,F#m,Bm,G,D,F#m,Bm,G,D,F#m,Bm,G,D,F#m,Bm,G,D,F#m,D,F#m,Bm,G,D,F#m,Bm,G,D,F#m,Bm,G,D,F#m,D,F#m,Bm,G,D,F#m,Bm,G,D,F#m,Bm,G,D,F#m,Bm,G","0"
"Poison","Every Rose Has Its Thorn","G,Cadd9,D,Em,C,G,Cadd9,G,Cadd9,G,Cadd9,G,Cadd9,G,Cadd9,G,Cadd9,D,C,G,Cadd9,G,Cadd9,G,D,C,G,G,C,G,Cadd9,G,Cadd9,G,Cadd9,G,Cadd9,G,Cadd9,G,Cadd9,D,C,C,G,Cadd9,G,Cadd9,G,D,C,G,G,C,Em,D,C,G,Em,D,C,G,G,Cadd9,G,Cadd9,Em,D,C,G,Em,D,C,C,G,Cadd9,G,Cadd9,G,Cadd9,G,Cadd9,G,Cadd9,G,Cadd9,D,C,G,Cadd9,G,Cadd9,G,D,C,G,G,C,G","0"
"3 Doors Down","Here Without You","Bm,A,G,D,Bm,G,A,Bm,A,Bm,G,A,Bm,A,Bm,G,A,Bm,A,Bm,G,A,D,A,Bm,G,A,D,A,Bm,G,A,Bm,A,Bm,G,A,Bm,A,Bm,G,A,Bm,A,Bm,G,A,D,A,Bm,G,A,D,A,Bm,G,A,Bm,A,Bm,G,A,Bm,D,A,G,Bm,D,A,G,D,A,Bm,G,A,D,A,Bm,G,A,Bm,A,Bm,G,A,D,A,Bm,G,A,D,A,Bm,G,A,D,A,Bm,G,A,Bm","0"
"Sting","Fields Of Gold","Bm7,Bsus2,G,D,Dsus4,A,Bsus2,G,D,Bsus2,G,D,A,Bm7,G,D,Bsus2,G,D,Bsus2,G,D,A,D,Bsus2,G,D,Bsus2,G,D,A,Bm7,G,D,Bsus2,G,D,Bsus2,G,D,A,D,G,D,G,D,G,D,A,D,A,D,Bsus2,G,G,D,Bsus2,G,D,A,D,Bsus2,G,D,Bsus2,G,D,A,D,Bsus2,G,D,Bsus2,G,D,A,D,A,D,A,D,Dsus4,D","0"
"Matt Redman","The Heart Of Worship","D,A,Em,A7sus4,D,A,Em,A7sus4,Em,D/F#,A,Em,D/F#,A,A/C#,D,Em,D/F#,A,Em,D/F#,A,D,A2/C#,Em,G,A,D,D,A2/C#,Em,G,A,D,D,A,Em,A7sus4,D,A,Em,A7sus4,Em,D/F#,A,Em,D/F#,A,A/C#,D,Em,D/F#,A,Em,D/F#,A,D,A2/C#,Em,G,A,D,D,A2/C#,Em,G,A,D","0"
"Iaxe","Akoy Sa Iyo Ikay Akin","Bm7,C#m7,Dm,A,F#m7,Bm7,E,A,Fm7,Bm7,E,Dm,A,A7,Dm,A,F#m,Bm7,Bm7,C#m,Dm,C#m,Bm7,Bm7,C#m,Dm,D,Dm,A,F#m7,Bm7,E,A,Fm7,Bm7,E,Dm,A,A7,Dm,A,Fm,Bm7,Bm7,C#m,Dm,Bm7,Bm7,C#m,Dm,D,Dm,A,Bm7,Bm7,C#m,Dm,D,Dm,A,F#m7,Bm7,E,A,F#m7,Bm7,E,D,Dm,Bm7,C#m,Dm","0"
"Simple Plan","Welcome To My Life","C,Am,F,G,C,Am,F,G,F,Am,F,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Dm,Am,F,G,C,Am,F,G,F,Am,F,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Dm,F,Am,F,C,G,F,Am,F,G,Am,F,C,G,Am,F,C,G,Am,F,C,G,Dm,F,Am,F,C,G,Am,F,C,G,Am,F,C,G,Dm,F,C,Am,F,G,C","0"
"Linkin Park","In The End","Em,D,C,D,Em,D,C,D,Em,D,C,D,Em,D,C,D,Em,G,D,C,Em,G,D,C,Em,D,C,D,Em,D,C,D,Em,Em,D,C,D,Em,D,C,D,Em,G,D,C,Em,G,D,C,Em,D,C,D,Em,D,C,D,Em,D,C,D,Em,D,C,D,Em,G,D,C,Em,G,D,C","0"
"The Beatles","I Saw Her Standing There","E7,A7,E7,B7,E,E7,A7,E7,B7,E7,E7,A7,E7,B7,E,E7,A7,E7,B7,E7,A7,B7,A7,E7,A7,E7,B7,E,E7,A7,E7,B7,E7,E,E,B7,E,A,Am,E,B7,E,A7,B7,A7,E7,A7,E7,B7,E,E7,A7,E7,B7,E7,E7,B7,E7,E7,E7,B7,A7,E9","0"
"Buffalo Springfield","For What Its Worth","E,A,E,A,E,A,E,A,E,A,E,A,E,A,E,D,A,C,E,A,E,A,E,A,E,A,E,A,E,A,E,D,A,C,E,A,E,A,E,A,G,E,A,G,E,A,G,E,A,G,E,D,A,C,E,A,E,A,E,A,E,A,E,A,E,A,E,E,D,A,C,E,D,A,E,D,A,E,D,A","0"
"Green Day","Wake Me Up When September Ends","G,G/F#,Em,D,C,Cm,G,G,G/F#,Em,D,C,Cm,G,Em,Bm,C,G,D/F#,Em,Bm,C,D,G,G/F#,Em,D,C,Cm,G,G,G/F#,Em,D,C,Cm,G,G,G/F#,Em,D,C,Cm,G,Em,Bm,C,G,D/F#,Em,Bm,C,D,G,G/F#,Em,D,C,Cm,G,G,G/F#,Em,D,C,Cm,G,G,G/F#,Em,D,C,Cm,G","0"
"AC/DC","Highway To Hell","A,D/F#,G,D/F#,G,D/F#,G,D/F#,A,A,A,A,D,D/F#,G,D,D/F#,G,D,D/F#,G,D/F#,A,A,A,A,A,D,D/F#,G,D,D/F#,G,D,D/F#,G,D/F#,A,A,A,A,A,D,D/F#,G,D,D/F#,G,D,D/F#,G,D/F#,A,A,A,A,A,D,D/F#,G,D,D/F#,G,D,D/F#,G,D/F#,E,A,A,A,G,D/F#,A,A,A,G,D/F#,A,A,A,G,D/F#,A,A,A,A,A,A,D,D/F#,G,D,D/F#,G,D,D/F#,G,D/F#,A,A,A,A,A,D,D/F#,G,D,D/F#,G,D,D/F#,G,D/F#,A,A,A,A,A,D,D/F#,G,D,D/F#,G,D,D/F#,G,D/F#,A,A,A,A,A,D,D/F#,G,D,D/F#,G,D,D/F#,G,D/F#,E,A,A,A,G,D/F#,A,A,A,G,D/F#,A,A,A,G,D/F#,A,A,A","0"
"Radiohead","Fake Plastic Trees","A,Asus4,A/F#,A/F#,E6,Dsus2,A,Dsus2,A,Asus4,A/F#,A/F#,E6,Dsus2,A,Dsus2,Bm11,A,Bm11,A,A,Asus4,A/F#,A/F#,E6,Dsus2,A,Dsus2,A,Asus4,A/F#,A/F#,E6,Dsus2,A,Dsus2,Bm11,A,Bm11,A,A,Asus4,A/F#,A/F#,E6,Dsus2,A,Dsus2,A,Asus4,A/F#,A/F#,E6,Dsus2,A,Dsus2,Bm11,A,Bm11,A,Amaj7,Bm11,A,Bm11,A,Bm11,A,Bm11,A","0"
"Sum 41","Pieces","Dm,Bb,F,C,Dm,Bb,F,C,Dm,Bb,F,C,Bb,F,C,Bb,F,C,Bb,Dm,Bb,F,C,Dm,Bb,F,C,Dm,Bb,F,C,Bb,F,C,Bb,F,C,Bb,F,Bb,F,Bb,Dm,C,Bb,F,Dm,C,Bb,F,A,Dm,Bb,F,C,Dm,Bb,F,C,Dm,Bb,F,C,Bb,F,C,Bb,F,C,Bb","0"
"Rascal Flatts","Bless The Broken Road","C,F,G,C,C,F,G,C,C,F,G,C,Am,F,G,C,C,F,G,C,F,C,G,C,F,C,F,G,F,C,G,C,Am,C,F,G,C,C,F,G,C,C,F,G,C,C,F,G,C,Am,F,G,C,C,F,G,C,F,C,G,C,F,C,F,G,F,C,G,C,Am,C,F,G,C,C,F,G,C,F,C,G,C,Am,C,F,G,C,F,G,C,C,F,G,C,F,G,C,C,F,G,C","0"
"Damien Rice","Cannonball","Em7,Cadd9,G,G/F#,D,C,Em7,Cadd9,G,G/F#,Em7,Cadd9,G,G/F#,Em7,Cadd9,G,G/F#,Em7,Em7,Cadd9,G,G/F#,Em7,Cadd9,G,G/F#,Em7,Cadd9,G,G/F#,Em7,C,D,G,Cadd9,D,G,Cadd9,D,G,Cadd9,D,Em7,Cadd9,Em7,Em7,Cadd9,G,G/F#,Em7,Cadd9,G,G/F#,Em7,Cadd9,G,G/F#,Em7,Cadd9,G,G/F#,G,Cadd9,D,G,Cadd9,D,G,Cadd9,D,Em7,Cadd9,Em7,G,Cadd9,D,G,Cadd9,D,G,Cadd9,D,Em7,Cadd9,D,Em7,Cadd9,D,G,G/F#,Em7,C,D,Em7,Cadd9,G,G/F#","6"
"David Bowie","Starman","Fmaj7,Fmaj7,Gm,F,C,C7,F,Ab,Bb,Gm,F,C,C7,A,G,F,Dm,Am,C,C7,F,Dm,Am,C,C7,Bb,Bbm,F,D7,Gm,C,Bb,F,C,F,Bb,F,C,Gm,F,C,C7,F,Ab,Bb,Gm,F,C,C7,A,G,F,Dm,Am,C,C7,F,Dm,Am,C,C7,Bb,Bbm,F,D7,Gm,C,F,Dm,Am,C,C7,F,Dm,Am,C,C7,Bb,Bbm,F,D7,Gm,C,Bb,F,C,F,Bb,F,C,F,Bb,F,C,F,Bb,F,C,F,Bb,F,C,F","0"
"Green Day","American Idiot","A,D,G,D,A,G,A,D,G,D,A,G,A,D,G,D,A,A,D,G,D,A,A,D,G,D,A,D,A,E,A,D,A,E,A,D,G,D,A,A,D,G,D,A,A,D,G,D,A,A,D,G,D,A,A,D,G,D,A,D,A,E,A,D,A,E,A,D,G,D,A,G,A,D,G,D,A,G,A,D,G,D,A,G,D,A,E,A,D,A,E,A,A,D,G,D,A,A,A,A,D,G,D,A,G,D,A,E,A,D,A,E,A,D,G,D,A,A,D,G,D,A","0"
"Green Day","Boulevard Of Broken Dreams","Em,G,D,A,Em,G,D,A,Em,Em,G,D,A,Em,G,D,A,Em,G,D,A,Em,Em,G,D,A,Em,Em,G,D,A,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,B,Em,G,D,A,Em,G,D,A,Em,G,D,A,Em,G,D,A,Em,G,D,A,Em,G,D,A,Em,G,D,A,Em,G,D,A,Em,Em,G,D,A,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,B,Em,G,D,A,Em,G,D,A,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,B,B,Em,G,D,A,Em,G,D,A,C,G,D,Em,C,G,D,Em,C,G,D,Em,C,G,B,Em,C,D,A/C#,G,D#5,Em,C,D,A/C#,G,D#5,Em,C,D,A/C#,G,D#5,Em,C,D,A/C#,G,D#5","1"
"Damien Rice","The Blowers Daughter","E,Aadd9,Badd11,Aadd9,E,E,Aadd9,Badd11,C#m,A,G#m,F#m,E,Aadd9,Badd11,Aadd9,Aadd9,Badd11,E,E,E,Aadd9,Aadd9,Badd11,Aadd9,E,E,E,Aadd9,Aadd9,Badd11,C#m,Aadd9,G#m,F#m,E,Aadd9,Badd11,Aadd9,Badd11,F#,F#,Bsus2,G#m,C#,D#m,B,A#m,G#m,F#,B,C#,B,B","0"
"Shinedown","Simple Man","C,G,Am,C,G,Am,C,G,Am,C,G,Am,C,G,Am,C,G,Am,C,G,Am,C,G,Am,C,G,Am,C,G,Am,C,G,Am,C,G,Am,C,G,Am,C,G,Am,C,G,Am,C,G,Am,C,G,Am,C,G,Am,C,G,Am,C,G,Am,C,G,Am,C,G,Am,C,G,Am,C,G,Am,C,G,Am,C,G,Am,C,G,Am,C,G,Am,C,G,Am","0"
"Bill Withers","Lean On Me","C,F,C,Em,G,C,F,C,G,C,C,F,C,Em,G,C,F,C,G,C,C,F,C,Em,G,C,F,C,G,C,C,F,C,Em,G,C,F,C,G,C,C,F,C,Em,G,C,F,C,G,C,C,G,C,C,G,C,C,G,C,C,G,C,C,F,C,Em,G,C,F,C,G,C","0"
"Bright Eyes","First Day Of My Life","C,E7,Am,F,G,C,C,E7,Am,F,G,C,C,E7,Am,D7,G,G7,C,E7,Am,F,G,C,C,E7,Am,D7,G,G7,C,G,Am,F,G,C,Am,Dsus2,C,G,Am,Dsus2,Fsus2,Fsus2,C,E7,Am,F,G,C,C,E7,Am,D7,G,G7,C,E7,Am,F,G,C,C,E7,Am,D7,G,G7,C,G,Am,F,G,C,Am,Dsus2,C,E,Am,Dsus2,C,E7,Am,Dsus2,Fsus2,Fsus2,C,E7,Am,Dsus2,Fsus2,Fsus2,C","4"
"Kelly Clarkson","Because Of You","Em,C,Dsus,D,Em,C,D5,Dadd4,G5,Bm,Em,D,G5,Bm,Em,D,G5,Bm,Em,D,G,Bm,Em,D5,Dsus,D,Em,Cmaj7,C,Em,Cmaj7,D,Am7,D,B7,Cmaj7,Dadd2,G5,Bm,Em,D,G5,Bm,Em,D,G5,Bm,Em,D,G,Bm,Em,D5,Dsus,D,Em,Cmaj7,C,Em,Cmaj7,D,Am7,D,B7,Cmaj7,Dadd4,D,Bm,Em,D,Bm,Em,D,Bm,Em,Dsus,D,Bm,Em,Dsus,D,Dsus,D,Dsus2,D5,Em,C2,D,Dsus,D,Em,C2,D5,F#m,Dmaj7,E,F#m,Dmaj7,E,Bm7,A/C#,E7,C#7,Dmaj7,E,F#m,D,E,Esus,E5,F#m,D,E","1"
"Green Day","Wake Me Up When September Ends","G,D/F#,Em7,G,Cadd9,Cm,G,G,D/F#,Em7,G,Cadd9,Cm,G,G,Em,Bm,C,G,G/F#,Em,Bm,C,D,G,D/F#,Em7,G,Cadd9,Cm,G,G,D/F#,Em7,G,Cadd9,Cm,G,G,D/F#,Em7,G,Cadd9,Cm,G,Em,Bm,C,G,G/F#,Em,Bm,C,D,G,D/F#,Em7,G,Cadd9,Cm,G,G,D/F#,Em7,G,Cadd9,Cm,G,G,D/F#,Em7,G,Cadd9,Cm,G","0"
"Chris Tomlin","Indescribable","Em,Dsus/F#,G,G2,Am,F,Em,Dsus/F#,G,G2,Am,F,C2,G,Dsus,C2,Em,C2,G,G2,Dsus,C2,Em,C2,Em,Dsus/F#,G,G2,Am,F,Em,Dsus/F#,G,G2,Am,F,C2,G,Dsus,C2,Em,C2,G,G2,Dsus,C2,Em,C2,G,Dsus,C2,Em,C2,C2","4"
"Simon & Garfunkel","The Sound Of Silence","Am,G,Am,F,C,F,C,F,C,Am,C,G,Am,G,Am,F,C,F,C,F,C,Am,C,G,Am,G,Am,F,C,F,C,F,C,Am,C,G,Am,G,Am,F,C,F,C,F,C,Am,C,G,Am,G,Am,F,C,F,C,F,C,C,Am,C,G,Am","6"
"Third Eye Blind","Jumper","Am,C,G,Am,C,G,Am,C,G,G,Am,C,G,G,Am,C,G,G,Am,C,G,Am,C,G,Am,C,G,Am,C,G,Am,C,G,G,Am,C,G,G,Am,C,G,G,Am,C,G,Am,C,G,Am,C,G,Am,C,G,G,Am,C,G,G,Am,C,G,G,Am,C,G","0"
"The Rolling Stones","Angie","Gsus4,Fsus4,F,Csus4,C,Am,E7,Gsus4,G,Fsus4,F,Cadd4,C,Am,E7,Gsus4,G,Fsus4,F,Cadd4,C,Am,E7,Gsus4,G,Fsus4,F,Cadd4,C,G,Am,C,F,G,Am,Am7,E7,G,F,Fsus4,F,C,Am7,Am,E7,G,F,Fsus4,F,Gsus4,C,Am,Am7,E7,G,F,Fsus4,F,Gsus4,C,C,G,Dm,Dsus2,Am,Am7,F,G,Am,E7,G,F,F,Fsus4,F,C,Am,Am7,E7,G,F,Fsus4,F,C,Am,Am7,E7,G,F,C,C,G,Dm,Am,C,F,G,Am,A5,E7,G,F,Fsus4,F,C,Am7,E7,G,Fsus4,F,Gsus4,C,G,Dm,Am,C,F,G,Dm,E5,Am,Am7,Am9,Dm,E5,Am,Am7,Am9,Am7,Dm,Dm9,Dm7,Am,G,C,F,G,Am,Am7,Am,E5,E7,G,Fsus4,F,Fsus4,F,C,Am,G,E7,G,Fsus4,F,F,Fsus4,F,Gsus4,C","0"
"McFly","All About You","C,Am,F,G,C,Am,F,G,C,E,Am,C,F,G,C,C,E,Am,C,F,G,C,C7,F,Fm,C,Am,F,D7,G,C,E,Am,C,F,G,C,C,E,Am,C,F,G,C,C7,F,Fm,C,Am,F,D7,G,C,E,Am,C,F,G,F,G,F,G,C,C,Am,F,G,C,Am,F,G,C,Am,F,G,C,Am,F,G","1"
"Lifehouse","You And Me","G,C,G/F#,Em,D,C,G,C,G/F#,Em,D,C,G,C,G/F#,Em,D,C,G,Am,C,Em,G,Em,D,G,Am,C,Em,G,Em,D,C,G,C,G/F#,Em,D,C,G,C,G/F#,Em,D,C,G,Am,C,Em,G,Em,D,G,Am,C,Em,G,Em,D,C,Bm,C,G,D,Em,Am,D,Bm,Cm,Cm/Eb,G,Am,C,Em,G,Em,D,G,Am,C,Em,G,C,D,G,Am,C,Em,G,Em,D,G,Am,C,Em,G,Em,D,G,C,D,Em,D,C,G,C,G/F#,Em,D,C","0"
"Chris Tomlin","How Great Is Our God","G,Em7,C2,G,Em7,C2,G,D/F#,Em7,D/F#,C,D,G,G,Em7,C2,G,Em7,C2,G,D/F#,Em7,D/F#,C,D,G,G,D/F#,Em7,D/F#,C,D,G,G,D/F#,Em7,D/F#,C,D,G,G,D/F#,Em7,D/F#,C,D,G,G,D/F#,Em7,D/F#,C,D,G,G,D/F#,Em7,D/F#,C,D,G","2"
"Bob Marley","Three Little Birds","A,A,D,A,A,D,A,A,E,A,D,A,E,D,A,A,D,A,A,D,A,A,E,A,D,A,E,D,A,A,D,A,A,D,A,A,E,A,D,A,E,D,A,A,D,A,A,D,A,A,D,A","0"
"Tom Petty","Free Fallin","D,G,G,D,A,D,G,G,D,A,D,G,G,D,A,D,G,G,D,A,D,G,G,D,A,D,G,G,D,A,D,G,G,D,A,D,G,G,D,A,D,G,G,D,A","3"
"Ray Charles","Hit The Road Jack","Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7,Am,G,F,E7","0"
"Sound of Music","Edelweiss","G,D,G,C,G,Em,Am7,D7,G,D,G,C,G,D7,G,D,D7,G,C,A7,D,D7,G,D,G,C,G,D7,G","0"
"The Beatles","Blackbird","G,Am7,G,G,Am7,G,C,C#dim,D,D#dim,Em,Em/Eb,D,C#dim,C,Cm,A7,D7,G,C,A7,D7sus4,G,G,Am7,G,C,C#dim,D,D#dim,Em,Em/Eb,D,C#dim,C,Cm,A7,D7,G,F,Dm,C,Bb6,C,F,Dm,Bb6,A7,D7sus4,G,G,Am7,G,C,C#dim,D,D#dim,Em,Em/Eb,D,C#dim,C,Cm,A7,D7sus4,G,F,Dm,C,Bb6,C,F,Dm,C,Bb6,A7,D7sus4,G,G,Am7,G,G,G,G,Am7,C,A7,D7sus4,G,Am7,G,C,C#dim,D,D#dim,Em,Em/Eb,D,C#dim,C,Cm,A7,D7,G,C,A7,D7sus4,G,C,A7,D7sus4,G","0"
"Wham!","Last Christmas","D,Bm,Em,A,D,Bm,Em,A,D,Bm,Em,A,D,Bm,Em,A,D,Bm,Em,A,D,Bm,Em,A","0"
"Misc Cartoons","Aladdin - A Whole New World","D,D,D,D,D,D,D,Bm,A/C#,Em,F#7,Bm,G,D,D,D,D,Bm,A/C#,Em,F#7,Bm,G,D,G,A,G,A/C#,D,G,D/F#,G,D/F#,Bm7,E7,A7,G,A,G,A,Bbdim7,Bm,D7,G,D/F#,G,D/F#,Bm7,E7,C,A7,D,D,Dsus4,C,A7,D,F,F/Bb,F,F,F/Bb,Dm,Gm,A7,Dm,Bb,F,Bb,C,Bb,F,Bb,Bb,Dm7,G7,C7,Bb,C,Bb,C,Dbdim7,Dm,F7,Bb,Bb,Dm7,G7,Eb,C7,F,Bb,C,Bb,C,Bb,C,Bb,C,C7,F","0"
"Queen","Crazy Little Thing Called Love","D,Dsus4,D,D,Dsus4,D,D,Dsus4,D,D,Dsus4,D,D,G,C,G,D,G,C,G,D,Bb,C,D,D,G,C,G,D,G,C,G,D,Bb,C,D,G,C,G,Bb,E,A,D,C#,C,A,G#,G,E,E,E,E,E,E,E,A,D,G,C,G,D,G,C,G,D,Bb,C,D,G,C,G,Bb,E,A,F,E,A,D,G,C,G,D,G,C,G,D,Bb,C,D,D,G,C,G,D,G,C,G,D,Bb,C,D,D,G,C,G,D,G,C,G,D,Bb,C,D,Bb,C,D,Bb,C,D,Bb,C,D,Bb,C,D,Bb,C,D","0"
"Mark Lowry","Mary Did You Know","Em,D2,Am7,B7,Em,D2,Am7,B7,C,D,G,D/F#,C,Am7,B7,Em,D2,Am7,B7sus,B7,Em,D2,Am7,B7,C,D,G,D/F#,C,Am7,B7sus,B7,Em,D2,Am,B7sus,B7,C,D,G,D/F#,Em,Am7,D,Am7,B7sus,B7,Em,D2,Am7,B7sus,B7,Em,D2,Am7,B7sus,B7,Am7,D,G,D/F#,Em,Am7,B7sus,B7,Em","0"
"Bob Dylan","Dont Think Twice Its All Right","C,G,Am,F,C,G,C,G,Am,D7,G,C,C7,F,D7,C,G,Am,F,C,G,C,C,G,Am,F,C,G,C,G,Am,D7,G,C,C7,F,D7,C,G,Am,F,C,G,C,C,G,Am,F,C,G,C,G,Am,D7,G,C,C7,F,D7,C,G,Am,F,C,G,C,C,G,Am,F,C,G,C,G,Am,D7,G,C,C7,F,D7,C,G,Am,F,C,G,C","4"
"James Blunt","Youre Beautiful","G,G/F#,Em7,Cadd9,G,G/F#,Em7,Cadd9,G,G/F#,Em7,Cadd9,G,G/F#,Em7,Cadd9,D/F#,Cadd9,D/F#,Em7,D/F#,Cadd9,D/F#,G,Cadd9,D/F#,G,D/F#,Em7,Cadd9,D/F#,Em7,Cadd9,D/F#,G,G/F#,Em7,Cadd9,G,G/F#,Em7,Cadd9,G,G/F#,Em7,Cadd9,Cadd9,D/F#,Em7,D/F#,Cadd9,D/F#,G,Cadd9,D/F#,G,D/F#,Em7,Cadd9,D/F#,Em7,Cadd9,D/F#,G,Cadd9,Em7,Cadd9,D/F#,Cadd9,D/F#,Cadd9,D/F#,Em7,D/F#,Cadd9,D/F#,G,Cadd9,D/F#,G,D/F#,Em7,Cadd9,D/F#,G,D/F#,Em7,Cadd9,D/F#,Em7,Cadd9,D/F#,G","8"
"Coldplay","The Scientist","Bm7,Dm7,G,Bb,G,D,F,Dsus2,Fsus2,Dmaj7,A,C,A7,C7,Bm7,G,G,D,Dsus2,Bm7,G,G,D,Dsus2,Bm7,G,G,D,Dsus2,Bm7,G,G,D,Dsus2,Bm7,G,G,D,Dsus2,Bm7,G,G,D,Dsus2,G,G,D,Dsus2,G,G,D,Dsus2,A,A7,D,D,G,G,D,D,Dmaj7,Bm7,G,D,Dsus2,Bm7,G,G,D,Dsus2,Bm7,G,G,D,Dsus2,Bm7,G,G,D,Dsus2,Bm7,G,G,D,Dsus2,D,G,G,D,Dsus2,G,G,D,Dsus2,A,A7,D,D,G,D,D,Bm7,G,D,D,Bm7,G,D,Bm7,G,D,Bm7,G,D,Bm7,G,D","3"
"Dolly Parton","Jolene","Am,Am,C,G,Am,G,Am,Am,C,G,Am,G,Em,Am,Am,C,G,Am,G,Em,Am,Am,C,G,Am,G,Em,Am,Am,C,G,Am,G,Em,Am,Am,C,G,Am,G,Em,Am,Am,C,G,Am,G,Am,Am,C,G,Am,G,Em,Am,Am,C,G,Am,G,Em,Am,Am,C,G,Am,G,Em,Am,Am,C,G,Am,G,Am,Am,C,G,Am,G,Em,Am","4"
"Radiohead","No Surprises","D,Gm,D,Em,A,Asus4,D,Gm,D,Em,A,Asus4,D,Gm,D,Em,A,Asus4,Em,A,Asus4,Em,A,Asus4,D,Gm,D,Gm,D,Em,A,Asus4,Em,A,Asus4,Em,A,Asus4,D,Gm,A,Gm,A,Gm,Em,Gm,D,Em,A,Asus4,Em,A,Asus4,Em,A,Asus4,D,Gm,Dm,Gm,D","3"
"Celine Dion","Beauty And The Beast","G,C,G,D,G,Em,C,D,G,C,G,D,Em,C,D,G,Bm,C,Bm,C,Bm,Em,F,D,G,C,G,D,G,Bm,C,D,G,C,G,D,Em,C,D,G,Em,C,D,G","3"
"Simon & Garfunkel","Bridge Over Troubled Water","C,F,C,F,Bb,F,C,F,C,F,C,F,C,G,Am,G,F,C,C7,F,D,G,C7,F,F#dim,C,A7sus,A7,F,E7,Am,C7,F,F#dim,C,A7sus,A7,F,G9,G7,C,C,C,F,Bb,F,C,F,C,F,C,F,C,G,Am,G,C,C7,F,D,G,C7,F,F#dim,C,A7sus,A7,F,E7,Am,C7,F,F#dim,C,Am,F,Am,E7,Am,D7,F,Am,F,Fm,C,F,C,F,C,F,C,F,C,F,Bb,F,C,F,C,F,C,F,C,G,Am,G,C,C7,F,D,G,C7,F,Fmaj7,D9,C,Am,F,E,E7,Am,D9,C,F,Fm,C","3"
"The Shins","New Slang","Am,C,F,G,Am,C,F,C,G,C,Am,G,C,Am,C,F,C,G,C,F,Am,G,Am,C,F,C,G,C,F,Am,G,G,C,F,C,G,G,C,F,C,F,C,F,C,G,Am,C,F,C,G,C,F,Am,G,Am,C,F,C,G,C,F,Am,G,G,C,F,C,G,G,C,F,C,F,C,F,C,G,Am,C,F,C,G,C,F,Am,G,G,C,F,C,G,C,F,C,G,C,F,C,F,C,F,C,G","0"
"Don McLean","American Pie","G,D/F#,Em7,Am,C,Em,D,G,D/F#,Em7,Am,C,Em,C,D,Em,Am,Em,Am,C,G,Am,C,D,G,D/F#,Em,Am7,D,G,D,Em,C,D7,G,G,C,G,D,G,C,G,D,G,C,G,D,Em,A7,Em,D7,G,Am,C,Am,Em,D,G,D/F#,Em,Am7,C,Em,A7,D,Em,D,Em,D,C,G,A7,C,D7,G,D/F#,Em,Am,C,G,D/F#,Em,C,D7,G,C,G,G,C,G,D,G,C,G,D,G,C,G,D,Em,A7,Em,D7,G,Am,C,Am,Em,D,G,D/F#,Em,Am7,C,Em,A7,D,Em,D,Em,D,C,G,A7,C,D7,G,D/F#,Em,Am,C,G,D/F#,Em,C,D7,G,C,G,G,C,G,D,G,C,G,D,G,C,G,D,Em,A7,Em,D7,G,Am,C,Am,Em,D,G,D/F#,Em,Am7,C,Em,A7,D,Em,D,Em,D,C,G,A7,C,D7,G,D/F#,Em,Am,C,G,D/F#,Em,C,D7,G,C,G,G,C,G,D,G,C,G,D,G,C,G,D,Em,A7,Em,D7,G,Am,C,Am,Em,D,G,D/F#,Em,Am7,C,Em,A7,D,Em,D,Em,D,C,G,A7,C,D7,G,D/F#,Em,Am,C,G,D/F#,Em,C,D7,G,C,G,G,C,G,D,G,C,G,D,G,C,G,D,Em,A7,Em,D7,G,D/F#,Em,Am,C,Em,D,G,D/F#,Em,Am,C,Em,C,D,Em,Am,Em,Am,C,G,Am,C,D,G,D/F#,Em,Am7,C,D7,G,D/F#,Em,Am7,D7,G,G,C,G,D,G,C,G,D,G,C,G,D,Em,A7,Em,D7,G,C,G,D,G,C,G,D,G,C,G,D,C,D7,G,C,G","0"
